method,depth,n_estimators,optimize,voting,n_samples,alg,eps,run,acc
subsample,2,128,False,hard,125,ID3,0.8,2,0.368
subsample,2,128,False,hard,125,ID3,0.8,3,0.304
subsample,2,128,False,hard,125,ID3,0.8,4,0.336
subsample,2,128,False,hard,125,ID3,1.0,0,0.32
subsample,2,128,False,hard,125,ID3,1.0,1,0.36
subsample,2,128,False,hard,125,ID3,1.0,2,0.384
subsample,2,128,False,hard,125,ID3,1.0,3,0.296
subsample,2,128,False,hard,125,ID3,1.0,4,0.336
subsample,2,128,False,hard,125,ID3,2.0,0,0.344
subsample,2,128,False,hard,125,ID3,2.0,1,0.432
subsample,2,128,False,hard,125,ID3,2.0,2,0.408
subsample,2,128,False,hard,125,ID3,2.0,3,0.336
subsample,2,128,False,hard,125,ID3,2.0,4,0.392
subsample,2,128,True,weight,125,ID3,0.4,0,0.384
subsample,2,128,True,weight,125,ID3,0.4,1,0.32
subsample,2,128,True,weight,125,ID3,0.4,2,0.36
subsample,2,128,True,weight,125,ID3,0.4,3,0.312
subsample,2,128,True,weight,125,ID3,0.4,4,0.448
subsample,2,128,True,weight,125,ID3,0.6,0,0.384
subsample,2,128,True,weight,125,ID3,0.6,1,0.344
subsample,2,128,True,weight,125,ID3,0.6,2,0.424
subsample,2,128,True,weight,125,ID3,0.6,3,0.384
subsample,2,128,True,weight,125,ID3,0.6,4,0.36
subsample,2,128,True,weight,125,ID3,0.8,0,0.472
subsample,2,128,True,weight,125,ID3,0.8,1,0.432
subsample,2,128,True,weight,125,ID3,0.8,2,0.336
subsample,2,128,True,weight,125,ID3,0.8,3,0.432
subsample,2,128,True,weight,125,ID3,0.8,4,0.4
subsample,2,128,True,weight,125,ID3,1.0,0,0.432
subsample,2,128,True,weight,125,ID3,1.0,1,0.408
subsample,2,128,True,weight,125,ID3,1.0,2,0.464
subsample,2,128,True,weight,125,ID3,1.0,3,0.536
subsample,2,128,True,weight,125,ID3,1.0,4,0.416
subsample,2,128,True,weight,125,ID3,2.0,0,0.632
subsample,2,128,True,weight,125,ID3,2.0,1,0.6
subsample,2,128,True,weight,125,ID3,2.0,2,0.608
subsample,2,128,True,weight,125,ID3,2.0,3,0.52
subsample,2,128,True,weight,125,ID3,2.0,4,0.624
subsample,2,128,False,weight,125,ID3,0.4,0,0.36
subsample,2,128,False,weight,125,ID3,0.4,1,0.32
subsample,2,128,False,weight,125,ID3,0.4,2,0.368
subsample,2,128,False,weight,125,ID3,0.4,3,0.368
subsample,2,128,False,weight,125,ID3,0.4,4,0.304
subsample,2,128,False,weight,125,ID3,0.6,0,0.256
subsample,2,128,False,weight,125,ID3,0.6,1,0.368
subsample,2,128,False,weight,125,ID3,0.6,2,0.296
subsample,2,128,False,weight,125,ID3,0.6,3,0.328
subsample,2,128,False,weight,125,ID3,0.6,4,0.328
subsample,2,128,False,weight,125,ID3,0.8,0,0.424
subsample,2,128,False,weight,125,ID3,0.8,1,0.264
subsample,2,128,False,weight,125,ID3,0.8,2,0.376
subsample,2,128,False,weight,125,ID3,0.8,3,0.408
subsample,2,128,False,weight,125,ID3,0.8,4,0.352
subsample,2,128,False,weight,125,ID3,1.0,0,0.368
subsample,2,128,False,weight,125,ID3,1.0,1,0.384
subsample,2,128,False,weight,125,ID3,1.0,2,0.328
subsample,2,128,False,weight,125,ID3,1.0,3,0.336
subsample,2,128,False,weight,125,ID3,1.0,4,0.32
subsample,2,128,False,weight,125,ID3,2.0,0,0.392
subsample,2,128,False,weight,125,ID3,2.0,1,0.44
subsample,2,128,False,weight,125,ID3,2.0,2,0.4
subsample,2,128,False,weight,125,ID3,2.0,3,0.352
subsample,2,128,False,weight,125,ID3,2.0,4,0.44
batch,2,128,True,weight,125,ID3,0.4,0,0.616
batch,2,128,True,weight,125,ID3,0.4,1,0.56
batch,2,128,True,weight,125,ID3,0.4,2,0.464
batch,2,128,True,weight,125,ID3,0.4,3,0.536
batch,2,128,True,weight,125,ID3,0.4,4,0.552
batch,2,128,True,weight,125,ID3,0.6,0,0.592
batch,2,128,True,weight,125,ID3,0.6,1,0.6
batch,2,128,True,weight,125,ID3,0.6,2,0.648
batch,2,128,True,weight,125,ID3,0.6,3,0.712
batch,2,128,True,weight,125,ID3,0.6,4,0.616
batch,2,128,True,weight,125,ID3,0.8,0,0.664
batch,2,128,True,weight,125,ID3,0.8,1,0.696
batch,2,128,True,weight,125,ID3,0.8,2,0.648
batch,2,128,True,weight,125,ID3,0.8,3,0.712
batch,2,128,True,weight,125,ID3,0.8,4,0.648
batch,2,128,True,weight,125,ID3,1.0,0,0.768
batch,2,128,True,weight,125,ID3,1.0,1,0.784
batch,2,128,True,weight,125,ID3,1.0,2,0.736
batch,2,128,True,weight,125,ID3,1.0,3,0.744
batch,2,128,True,weight,125,ID3,1.0,4,0.704
batch,2,128,True,weight,125,ID3,2.0,0,0.792
batch,2,128,True,weight,125,ID3,2.0,1,0.8
batch,2,128,True,weight,125,ID3,2.0,2,0.8
batch,2,128,True,weight,125,ID3,2.0,3,0.784
batch,2,128,True,weight,125,ID3,2.0,4,0.824
batch,2,128,False,weight,125,ID3,0.4,0,0.792
batch,2,128,False,weight,125,ID3,0.4,1,0.728
batch,2,128,False,weight,125,ID3,0.4,2,0.792
batch,2,128,False,weight,125,ID3,0.4,3,0.776
batch,2,128,False,weight,125,ID3,0.4,4,0.736
batch,2,128,False,weight,125,ID3,0.6,0,0.816
batch,2,128,False,weight,125,ID3,0.6,1,0.824
batch,2,128,False,weight,125,ID3,0.6,2,0.824
batch,2,128,False,weight,125,ID3,0.6,3,0.816
batch,2,128,False,weight,125,ID3,0.6,4,0.808
batch,2,128,False,weight,125,ID3,0.8,0,0.856
batch,2,128,False,weight,125,ID3,0.8,1,0.824
batch,2,128,False,weight,125,ID3,0.8,2,0.848
batch,2,128,False,weight,125,ID3,0.8,3,0.84
batch,2,128,False,weight,125,ID3,0.8,4,0.84
batch,2,128,False,weight,125,ID3,1.0,0,0.824
batch,2,128,False,weight,125,ID3,1.0,1,0.832
batch,2,128,False,weight,125,ID3,1.0,2,0.816
batch,2,128,False,weight,125,ID3,1.0,3,0.88
batch,2,128,False,weight,125,ID3,1.0,4,0.84
batch,2,128,False,weight,125,ID3,2.0,0,0.856
batch,2,128,False,weight,125,ID3,2.0,1,0.856
batch,2,128,False,weight,125,ID3,2.0,2,0.88
batch,2,128,False,weight,125,ID3,2.0,3,0.864
batch,2,128,False,weight,125,ID3,2.0,4,0.856
