method,depth,n_estimators,optimize,voting,n_samples,alg,eps,run,acc
subsample,2,8,True,hard,346,ID3,0.6,3,0.25722543352601157
subsample,2,8,True,hard,346,ID3,0.6,4,0.2630057803468208
subsample,2,8,True,hard,346,ID3,0.8,0,0.476878612716763
subsample,2,8,True,hard,346,ID3,0.8,1,0.2514450867052023
subsample,2,8,True,hard,346,ID3,0.8,2,0.42196531791907516
subsample,2,8,True,hard,346,ID3,0.8,3,0.4595375722543353
subsample,2,8,True,hard,346,ID3,0.8,4,0.42485549132947975
subsample,2,8,True,hard,346,ID3,1.0,0,0.5491329479768786
subsample,2,8,True,hard,346,ID3,1.0,1,0.45375722543352603
subsample,2,8,True,hard,346,ID3,1.0,2,0.45375722543352603
subsample,2,8,True,hard,346,ID3,1.0,3,0.3468208092485549
subsample,2,8,True,hard,346,ID3,1.0,4,0.42196531791907516
subsample,2,8,True,hard,346,ID3,2.0,0,0.6473988439306358
subsample,2,8,True,hard,346,ID3,2.0,1,0.6502890173410405
subsample,2,8,True,hard,346,ID3,2.0,2,0.6791907514450867
subsample,2,8,True,hard,346,ID3,2.0,3,0.6473988439306358
subsample,2,8,True,hard,346,ID3,2.0,4,0.6127167630057804
subsample,2,8,False,hard,346,ID3,0.4,0,0.2658959537572254
subsample,2,8,False,hard,346,ID3,0.4,1,0.2745664739884393
subsample,2,8,False,hard,346,ID3,0.4,2,0.2745664739884393
subsample,2,8,False,hard,346,ID3,0.4,3,0.20809248554913296
subsample,2,8,False,hard,346,ID3,0.4,4,0.23121387283236994
subsample,2,8,False,hard,346,ID3,0.6,0,0.24566473988439305
subsample,2,8,False,hard,346,ID3,0.6,1,0.2832369942196532
subsample,2,8,False,hard,346,ID3,0.6,2,0.23699421965317918
subsample,2,8,False,hard,346,ID3,0.6,3,0.2398843930635838
subsample,2,8,False,hard,346,ID3,0.6,4,0.26011560693641617
subsample,2,8,False,hard,346,ID3,0.8,0,0.24566473988439305
subsample,2,8,False,hard,346,ID3,0.8,1,0.23699421965317918
subsample,2,8,False,hard,346,ID3,0.8,2,0.2543352601156069
subsample,2,8,False,hard,346,ID3,0.8,3,0.2543352601156069
subsample,2,8,False,hard,346,ID3,0.8,4,0.23410404624277456
